,booliId,streetAddress,constructionYear,soldPriceAbsoluteDiff,soldPricePercentageDiff,listPrice,objectType,descriptiveAreaName,soldPriceType,daysActive,soldDate,latitude,longitude,url,__typename,soldPrice.raw,floor.raw,soldSqmPrice.raw,livingArea.raw,rooms.raw,soldPriceAbsoluteDiff.raw,soldPricePercentageDiff.raw,listPrice.raw,floor,soldSqmPrice,livingArea,rooms
1389,2193088,Stagneliusvägen 43,,,,,Lägenhet,Kungsholmen,Sista bud,14.0,2016-11-18,59.3290568,18.004353,/bostad/800650,SoldProperty,4700000,6.0,87037.0,54.0,2.0,450000.0,10.6,4250000.0,,,,
1390,2210734,Rödabergsgatan 9B,1925.0,,,,Lägenhet,Vasastan,Sista bud,14.0,2016-11-18,59.344,18.035788,/annons/2210734,SoldProperty,8655000,,88316.0,98.0,3.0,280000.0,3.3,8375000.0,,,,
1391,2195990,Riddargatan 51A,1897.0,,,,Lägenhet,Gårdshus,Sista bud,37.0,2016-11-18,59.33289228,18.09073551,/annons/2195990,SoldProperty,13250000,6.0,147222.0,90.0,4.0,0.0,0.0,13250000.0,,,,
1392,2211780,Mosebacke Torg 8B,1883.0,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-11-18,59.31764779,18.07404972,/bostad/804659,SoldProperty,6430000,2.0,105410.0,61.0,2.0,980000.0,18.0,5450000.0,,,,
1393,2177819,Sehlstedtsgatan 3,1962.0,,,,Lägenhet,Gärdet,Sista bud,56.0,2016-11-18,59.34240262,18.11151419,/annons/2177819,SoldProperty,4350000,,65909.0,66.0,2.0,355000.0,8.9,3995000.0,,,,
1394,2211494,Dalslandsgatan 2,1983.0,,,,Lägenhet,Södermalm,Sista bud,14.0,2016-11-18,59.30872,18.073784,/annons/2211494,SoldProperty,4610000,3.0,68806.0,67.0,3.0,710000.0,18.2,3900000.0,,,,
1395,2207222,Birger Sjöbergs väg 3,1930.0,,,,Lägenhet,Kungsholmen,Sista bud,14.0,2016-11-17,59.3315421,17.9988001,/annons/2207222,SoldProperty,6260000,1.0,70337.0,89.0,3.0,765000.0,13.9,5495000.0,,,,
1396,2198614,Svarvargatan 3,1933.0,,,,Lägenhet,Kungsholmen Fridhemsplan,Sista bud,34.0,2016-11-17,59.33693902,18.0255462,/bostad/756743,SoldProperty,6350000,4.0,72989.0,87.0,3.0,355000.0,5.9,5995000.0,,,,
1397,2208352,Västmannagatan 52,1971.0,,,,Lägenhet,Vasastan,Sista bud,16.0,2016-11-17,59.3413973,18.0481998,/annons/2208352,SoldProperty,9450000,7.0,145385.0,65.0,3.0,1500000.0,18.9,7950000.0,,,,
1398,2129806,Sankt Göransgatan 146,1967.0,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-11-17,59.3378429,18.01569,/annons/2129806,SoldProperty,4100000,2.0,68333.0,60.0,2.0,200000.0,5.1,3900000.0,,,,
1399,2210467,Roslagsgatan 29,1936.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.348045,18.058146,/bostad/711631,SoldProperty,3810000,2.0,100263.0,38.0,2.0,815000.0,27.2,2995000.0,,,,
1400,2206539,Tyskbagargatan 3,1892.0,,,,Lägenhet,Östermalm,Sista bud,20.0,2016-11-17,59.34019584,18.08264852,/annons/2206539,SoldProperty,7000000,1.0,92105.0,76.0,3.0,550000.0,8.5,6450000.0,,,,
1401,2209944,Creutzgatan 5,1926.0,,,,Lägenhet,Kungsholmen,Sista bud,14.0,2016-11-17,59.332333,18.015232,/annons/2209944,SoldProperty,3000000,1.0,81081.0,37.0,1.0,250000.0,9.1,2750000.0,,,,
1402,2209661,Renstiernas gata 16,1898.0,,,,Lägenhet,Södermalm,Sista bud,14.0,2016-11-17,59.31572,18.08353,/annons/2209661,SoldProperty,6600000,,89069.0,74.1,2.0,1500000.0,29.4,5100000.0,,,,
1403,2215865,Karlavägen 53,1959.0,,,,Lägenhet,Östermalm,Sista bud,5.0,2016-11-17,59.340282,18.078411,/annons/2215865,SoldProperty,12500000,4.0,105932.0,118.0,3.0,2550000.0,25.6,9950000.0,,,,
1404,2209061,Primusgatan 87,2007.0,,,,Lägenhet,Lilla Essingen,Sista bud,15.0,2016-11-17,59.32310836,18.00423697,/annons/2209061,SoldProperty,5520000,6.0,76667.0,72.0,3.0,345000.0,6.7,5175000.0,,,,
1405,2215475,Völundsgatan 11,1929.0,,,,Lägenhet,Vasastan,Sista bud,6.0,2016-11-17,59.338783,18.0386,/bostad/794633,SoldProperty,3600000,2.0,94737.0,38.0,1.0,610000.0,20.4,2990000.0,,,,
1406,2211757,Garvar Lundins gränd 10,1928.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-11-17,59.327614,18.043903,/annons/2211757,SoldProperty,4520000,1.0,94167.0,48.0,2.0,570000.0,14.4,3950000.0,,,,
1407,2181561,Klara Tvärgränd 5,2003.0,,,,Lägenhet,Norrmalm,Sista bud,56.0,2016-11-17,59.3302781,18.0641842,/bostad/434973,SoldProperty,6300000,1.0,62376.0,101.0,3.0,50000.0,0.8,6250000.0,,,,
1408,2188445,Öregrundsgatan 7,1963.0,,,,Lägenhet,Gärdet,Sista bud,14.0,2016-11-17,59.3462819,18.11035039,/bostad/798081,SoldProperty,4280000,7.0,72542.0,59.0,2.0,430000.0,11.2,3850000.0,,,,
1409,2211758,Heleneborgsgatan 12A,1923.0,,,,Lägenhet,Södermalm Högalid,Sista bud,12.0,2016-11-17,59.319763,18.040337,/bostad/431074,SoldProperty,5450000,4.0,97321.0,56.0,2.0,1000000.0,22.5,4450000.0,,,,
1410,2211046,Kadettgatan 1,1930.0,,,,Lägenhet,Vasastan Birkastan,Sista bud,13.0,2016-11-17,59.3434296,18.0333582,/bostad/332022,SoldProperty,6725000,3.0,90878.0,74.0,3.0,825000.0,14.0,5900000.0,,,,
1411,2210208,Pontonjärgatan 21,1931.0,,,,Lägenhet,Kungsholmen,Sista bud,14.0,2016-11-17,59.32876547,18.0336203,/annons/2210208,SoldProperty,7600000,6.0,97436.0,78.0,3.0,1605000.0,26.8,5995000.0,,,,
1412,1976243,Bondegatan 46,1940.0,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-11-17,59.3132709,18.0832089,/annons/1976243,SoldProperty,3220000,4.0,100625.0,32.0,1.0,845000.0,35.6,2375000.0,,,,
1413,2171882,Lundagatan 48,1932.0,,,,Lägenhet,Högalid,Sista bud,12.0,2016-11-17,59.318542,18.043285,/bostad/663922,SoldProperty,4125000,1.0,79327.0,52.0,2.0,230000.0,5.9,3895000.0,,,,
1414,2176169,Birger Jarlsgatan 115B,1913.0,,,,Lägenhet,Östermalm,Sista bud,62.0,2016-11-17,59.34944503,18.0585864,/annons/2176169,SoldProperty,4350000,3.0,75000.0,58.0,2.0,0.0,0.0,4350000.0,,,,
1415,2203819,Alströmergatan 25,1957.0,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-11-17,59.33533,18.030277,/bostad/468715,SoldProperty,5920000,2.0,79463.0,74.5,3.0,230000.0,4.0,5690000.0,,,,
1416,2211909,Observatoriegatan 21A,1990.0,,,,Lägenhet,Vasastan,Sista bud,10.0,2016-11-17,59.33963,18.048601,/annons/2211909,SoldProperty,7100000,3.0,90331.0,78.6,3.0,805000.0,12.8,6295000.0,,,,
1417,2211074,Tegelviksgatan 33,2000.0,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-11-17,59.31213,18.099152,/bostad/764372,SoldProperty,4260000,4.0,53250.0,80.0,3.0,110000.0,2.7,4150000.0,,,,
1418,2211365,Upplandsgatan 25,1888.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.33898096,18.05126964,/bostad/779654,SoldProperty,13450000,3.0,105078.0,128.0,4.0,1300000.0,10.7,12150000.0,,,,
1419,2210331,Fridhemsgatan 53,,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-11-17,59.33664902,18.031835,/annons/2210331,SoldProperty,3175000,4.0,127000.0,25.0,1.0,425000.0,15.5,2750000.0,,,,
1420,2206263,Bondegatan 50,,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-11-17,59.313405,18.0840989,/annons/2206263,SoldProperty,3900000,1.0,90698.0,43.0,2.0,705000.0,22.1,3195000.0,,,,
1421,2209712,Tegelviksgatan 55,1996.0,,,,Lägenhet,Södermalm,Sista bud,14.0,2016-11-17,59.31047,18.09823,/annons/2209712,SoldProperty,4785000,6.0,71418.0,67.0,3.0,535000.0,12.6,4250000.0,,,,
1422,2148738,Västmannagatan 30,1889.0,,,,Lägenhet,Vasastan,Sista bud,15.0,2016-11-17,59.338978,18.050545,/bostad/793194,SoldProperty,7300000,1.0,84884.0,86.0,3.0,525000.0,7.7,6775000.0,,,,
1423,2211328,Kristinebergsvägen 46,1979.0,,,,Lägenhet,Kungsholmen Thorildsplan,Sista bud,13.0,2016-11-17,59.333202,18.01358,/bostad/393978,SoldProperty,4500000,2.0,72581.0,62.0,2.0,505000.0,12.6,3995000.0,,,,
1424,2190629,Högalidsgatan 32B,1914.0,,,,Lägenhet,Södermalm Hornstull,Sista bud,13.0,2016-11-17,59.3183883,18.03881179,/bostad/443783,SoldProperty,6650000,4.0,97794.0,68.0,2.0,1300000.0,24.3,5350000.0,,,,
1425,2211034,Atlasgatan 12,1929.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.33846,18.037992,/annons/2211034,SoldProperty,3010000,1.5,97097.0,31.0,1.0,515000.0,20.6,2495000.0,,,,
1426,2207064,Heleneborgsgatan 13B,1913.0,,,,Lägenhet,Hornstull,Sista bud,19.0,2016-11-17,59.3189971,18.03676203,/bostad/431022,SoldProperty,6500000,1.0,90278.0,72.0,3.0,920000.0,16.5,5580000.0,,,,
1427,2205754,Markvardsgatan 12,,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.34364383,18.05782828,/bostad/2053265,SoldProperty,5000000,0.5,87719.0,57.0,2.0,650000.0,14.9,4350000.0,,,,
1428,1956659,Bråvallagatan 3,1927.0,,,,Lägenhet,Vasastan,Sista bud,15.0,2016-11-17,59.33850541,18.03432845,/annons/1956659,SoldProperty,3900000,3.0,92857.0,42.0,2.0,650000.0,20.0,3250000.0,,,,
1429,2199773,Kommendörsgatan 33A,1929.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-11-17,59.3374068,18.0863866,/annons/2199773,SoldProperty,3300000,1.5,113793.0,29.0,1.0,850000.0,34.7,2450000.0,,,,
1430,2209054,Verdandigatan 3,1916.0,,,,Lägenhet,Östermalm,Sista bud,15.0,2016-11-17,59.34579874,18.06555258,/bostad/786163,SoldProperty,5900000,1.0,109259.0,54.0,2.0,950000.0,19.2,4950000.0,,,,
1431,2209650,Luxgatan 27,,,,,Lägenhet,Lilla Essingen,Sista bud,14.0,2016-11-17,59.3234687,18.00419847,/bostad/664909,SoldProperty,4920000,,68333.0,72.0,3.0,45000.0,0.9,4875000.0,,,,
1432,2211773,Öregrundsgatan 14,1962.0,,,,Lägenhet,Gärdet,Sista bud,12.0,2016-11-17,59.3449601,18.1118514,/bostad/797987,SoldProperty,3750000,9.0,83519.0,44.9,2.0,755000.0,25.2,2995000.0,,,,
1433,2198119,Ringvägen 60,1944.0,,,,Lägenhet,Södermalm,Sista bud,15.0,2016-11-17,59.3087,18.0632,/bostad/709655,SoldProperty,3200000,2.5,76190.0,42.0,1.5,705000.0,28.3,2495000.0,,,,
1434,2201972,Taxgatan 7,2013.0,,,,Lägenhet,Norra Djurgården,Sista bud,28.0,2016-11-17,59.35822,18.087118,/bostad/763964,SoldProperty,4050000,2.0,77885.0,52.0,2.0,-245000.0,-5.7,4295000.0,,,,
1435,2210435,Krångedevägen 5,1935.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-11-17,59.3526306,18.0957571,/annons/2210435,SoldProperty,3330000,1.0,83250.0,40.0,2.0,635000.0,23.6,2695000.0,,,,
1436,2211536,Grevgatan 23B,1882.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-11-17,59.33414,18.084328,/annons/2211536,SoldProperty,3450000,3.0,138000.0,25.0,1.0,675000.0,24.3,2775000.0,,,,
1437,2210585,Essinge Brogata 3,1938.0,,,,Lägenhet,Lilla Essingen,Sista bud,13.0,2016-11-17,59.32536,18.008654,/annons/2210585,SoldProperty,2850000,3.0,66279.0,43.0,1.0,55000.0,2.0,2795000.0,,,,
1438,2169602,Värtavägen 23,1934.0,,,,Lägenhet,Gärdet,Sista bud,70.0,2016-11-17,59.34152827,18.09641145,/bostad/792614,SoldProperty,5450000,3.0,82576.0,66.0,2.0,500000.0,10.1,4950000.0,,,,
1439,2210462,Allhelgonagatan 7,1936.0,,,,Lägenhet,Södermalm Katarina,Sista bud,13.0,2016-11-17,59.3097845,18.0732482,/bostad/467861,SoldProperty,3450000,1.0,101471.0,34.0,2.0,755000.0,28.0,2695000.0,,,,
1440,2211484,Sankt Eriksgatan 65,1929.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.33820011,18.03529701,/annons/2211484,SoldProperty,4300000,6.0,95556.0,45.0,2.0,550000.0,14.7,3750000.0,,,,
1441,2210966,Regeringsgatan 97,,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.3386655,18.0669917,/bostad/329567,SoldProperty,6800000,2.0,83951.0,81.0,3.0,805000.0,13.4,5995000.0,,,,
1442,2210891,Essinge Brogata 39,,,,,Lägenhet,Lilla Essingen,Sista bud,13.0,2016-11-17,59.3247869,18.0031628,/bostad/567052,SoldProperty,2750000,4.0,80882.0,34.0,2.0,300000.0,12.2,2450000.0,,,,
1443,2210081,Stagneliusvägen 38,1936.0,,,,Lägenhet,Kungsholmen,Sista bud,14.0,2016-11-17,59.3288,18.00649,/bostad/745476,SoldProperty,3350000,3.0,76136.0,44.0,2.0,500000.0,17.5,2850000.0,,,,
1444,2210080,Runiusgatan 5,1931.0,,,,Lägenhet,Kungsholmen,Sista bud,14.0,2016-11-17,59.3298,18.00861,/annons/2210080,SoldProperty,3000000,2.0,78947.0,38.0,2.0,400000.0,15.4,2600000.0,,,,
1445,2208487,Disponentgatan 1,1935.0,,,,Lägenhet,Lilla Essingen,Sista bud,13.0,2016-11-17,59.32457729,18.00793914,/annons/2208487,SoldProperty,3000000,2.0,85714.0,35.0,1.5,450000.0,17.6,2550000.0,,,,
1446,1848921,Birger Jarlsgatan 104E,1928.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-11-17,59.34761486,18.06228398,/annons/1848921,SoldProperty,3625000,4.0,84302.0,43.0,2.0,130000.0,3.7,3495000.0,,,,
1447,2208873,Storängsgatan 23,2014.0,,,,Lägenhet,Norra Djurgården,Sista bud,16.0,2016-11-17,59.35428,18.087593,/annons/2208873,SoldProperty,7240000,3.0,71683.0,101.0,4.0,250000.0,3.6,6990000.0,,,,
1448,2180858,Rutger Fuchsgatan 9,1947.0,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-11-17,59.30681968,18.07876468,/bostad/713367,SoldProperty,2910000,4.0,93871.0,31.0,1.0,515000.0,21.5,2395000.0,,,,
1449,2209811,Essinge Brogata 15,1939.0,,,,Lägenhet,Essingeöarna,Sista bud,14.0,2016-11-17,59.3248269,18.00585156,/annons/2209811,SoldProperty,2815000,3.0,74079.0,38.0,2.0,520000.0,22.7,2295000.0,,,,
1450,2211551,Kungsholms Strand 105,,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-11-17,59.33567904,18.0399611,/annons/2211551,SoldProperty,4380000,2.0,86733.0,50.5,2.0,585000.0,15.4,3795000.0,,,,
1451,2211693,Odengatan 32,1966.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-17,59.3452404,18.0598259,/bostad/691608,SoldProperty,11075000,3.0,89315.0,124.0,4.0,325000.0,3.0,10750000.0,,,,
1452,2211149,Observatoriegatan 10,1882.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.34051257,18.05033403,/bostad/690950,SoldProperty,12550000,5.0,91606.0,137.0,4.0,1800000.0,16.7,10750000.0,,,,
1453,2211130,Kungstensgatan 46,1968.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.340183,18.052343,/bostad/648079,SoldProperty,4610000,7.0,98085.0,47.0,2.0,760000.0,19.7,3850000.0,,,,
1454,2211341,Kammakargatan 33,1907.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.33860206,18.05371942,/annons/2211341,SoldProperty,5600000,1.5,84848.0,66.0,2.5,805000.0,16.8,4795000.0,,,,
1455,2211255,Rosengatan 5,1949.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-17,59.33970839,18.06243169,/annons/2211255,SoldProperty,6875000,3.0,84877.0,81.0,3.0,580000.0,9.2,6295000.0,,,,
1456,2210628,Lundagatan 44D,1931.0,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-11-17,59.318897,18.044563,/annons/2210628,SoldProperty,2660000,0.5,87213.0,30.5,1.0,410000.0,18.2,2250000.0,,,,
1457,2171271,Geijersvägen 4,1928.0,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-11-17,59.33208,18.014551,/annons/2171271,SoldProperty,4150000,3.0,65873.0,63.0,2.0,255000.0,6.5,3895000.0,,,,
1458,2211496,Folkskolegatan 3,1931.0,,,,Lägenhet,Södermalm-Högalid,Sista bud,13.0,2016-11-17,59.31807698,18.02982022,/bostad/148308,SoldProperty,2875000,4.0,102679.0,28.0,1.0,625000.0,27.8,2250000.0,,,,
1459,2196698,Brännkyrkagatan 83,1942.0,,,,Lägenhet,Södermalm,Sista bud,34.0,2016-11-16,59.3181779,18.0522843,/annons/2196698,SoldProperty,3510000,0.0,63818.0,55.0,2.0,835000.0,31.2,2675000.0,,,,
1460,2211004,Tavastgatan 48,1865.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-11-16,59.31935695,18.05692846,/bostad/581989,SoldProperty,7300000,4.0,83908.0,87.0,4.0,405000.0,5.9,6895000.0,,,,
1461,2187581,Vitalisvägen 13,1931.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-11-16,59.32977461,18.00581798,/bostad/790451,SoldProperty,3100000,,88571.0,35.0,2.0,505000.0,19.5,2595000.0,,,,
1462,2211544,Krukmakargatan 31B,1930.0,,,,Lägenhet,Högalid,Sista bud,12.0,2016-11-16,59.31683155,18.05425803,/annons/2211544,SoldProperty,3660000,3.0,83182.0,44.0,1.5,465000.0,14.6,3195000.0,,,,
1463,2210297,Starrängsringen 4,1991.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-11-16,59.34455,18.08715,/annons/2210297,SoldProperty,7950000,2.0,96951.0,82.0,4.5,955000.0,13.7,6995000.0,,,,
1464,2207751,Erik Dahlbergsgatan 35,1937.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-11-16,59.343304,18.091915,/annons/2207751,SoldProperty,3850000,2.0,95062.0,40.5,2.0,355000.0,10.2,3495000.0,,,,
1465,2159706,Tomtebogatan 35,1910.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-16,59.34167,18.029469,/bostad/769796,SoldProperty,5300000,5.0,94643.0,56.0,2.0,805000.0,17.9,4495000.0,,,,
1466,2206854,Sankt Göransgatan 96,1993.0,,,,Lägenhet,Kungsholmen,Sista bud,18.0,2016-11-16,59.3341498,18.0264807,/bostad/68694,SoldProperty,4320000,3.0,84706.0,51.0,2.0,325000.0,8.1,3995000.0,,,,
1467,2201693,Furusundsgatan 15,1938.0,,,,Lägenhet,Gärdet,Sista bud,27.0,2016-11-16,59.34676,18.099432,/bostad/310848,SoldProperty,4800000,3.0,80000.0,60.0,2.5,310000.0,6.9,4490000.0,,,,
1468,2162670,Vickergatan 9,1930.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-11-16,59.307224,18.065947,/annons/2162670,SoldProperty,3310000,2.0,81728.0,40.5,2.0,315000.0,10.5,2995000.0,,,,
1469,2205341,Tre Liljor 2B,1924.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-16,59.3478016,18.0452835,/bostad/773218,SoldProperty,3425000,0.5,87821.0,39.0,1.0,430000.0,14.4,2995000.0,,,,
1470,2211267,Kellgrensgatan 10,2014.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-11-16,59.3362787,18.0149422,/annons/2211267,SoldProperty,5750000,3.0,73248.0,78.5,3.0,250000.0,4.5,5500000.0,,,,
1471,2176599,Alströmergatan 32I,1932.0,,,,Lägenhet,Kungsholmen,Sista bud,14.0,2016-11-16,59.33751,18.02611,/annons/2176599,SoldProperty,5750000,1.0,94262.0,61.0,3.0,500000.0,9.5,5250000.0,,,,
1472,2214269,Starrängsringen 11,1991.0,,,,Lägenhet,Gärdet,Sista bud,6.0,2016-11-16,59.3440335,18.0873714,/annons/2214269,SoldProperty,7500000,4.0,91463.0,82.0,4.0,1010000.0,15.6,6490000.0,,,,
1473,2210038,Karlavägen 59C,1929.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-11-16,59.34031002,18.08032713,/bostad/99176,SoldProperty,9450000,4.0,111176.0,85.0,3.5,1000000.0,11.8,8450000.0,,,,
1474,2210919,Grev Turegatan 74,1882.0,,,,Lägenhet,Östermalm,Sista bud,12.0,2016-11-16,59.34179068,18.08079557,/bostad/430370,SoldProperty,11100000,1.5,112121.0,99.0,3.5,1250000.0,12.7,9850000.0,,,,
1475,2210615,Långholmsgatan 1A,1913.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-11-16,59.31857,18.03245,/bostad/431298,SoldProperty,5070000,1.0,74559.0,68.0,3.0,595000.0,13.3,4475000.0,,,,
1476,2210607,Skånegatan 72A,1882.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-11-16,59.311977,18.078146,/bostad/736723,SoldProperty,3600000,1.5,89552.0,40.2,1.0,605000.0,20.2,2995000.0,,,,
1477,2210372,Markvardsgatan 3,1890.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-16,59.34394,18.059706,/bostad/108644,SoldProperty,8650000,2.0,101765.0,85.0,3.0,950000.0,12.3,7700000.0,,,,
1478,2207696,Fridhemsgatan 7,1938.0,,,,Lägenhet,Kungsholmen,Sista bud,16.0,2016-11-16,59.33053,18.026611,/bostad/143705,SoldProperty,10300000,5.0,95370.0,108.0,3.0,1150000.0,12.6,9150000.0,,,,
1479,2088109,Valhallavägen 82,1894.0,,,,Lägenhet,Östermalm,Sista bud,33.0,2016-11-16,59.34494097,18.07251472,/annons/2088109,SoldProperty,10050000,2.0,88158.0,114.0,3.0,555000.0,5.8,9495000.0,,,,
1480,2211109,Tulegatan 25A,1890.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-16,59.34366,18.060183,/bostad/775210,SoldProperty,4550000,3.0,110976.0,41.0,2.0,800000.0,21.3,3750000.0,,,,
1481,2211671,Torsgatan 46,1914.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-16,59.341133,18.038094,/annons/2211671,SoldProperty,11800000,4.0,107273.0,110.0,4.0,2125000.0,22.0,9675000.0,,,,
1482,2211180,Åsögatan 98,1936.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-11-16,59.3124,18.071001,/bostad/346478,SoldProperty,2870000,3.0,106296.0,27.0,1.0,675000.0,30.8,2195000.0,,,,
1483,2210503,Västmannagatan 12,1909.0,,,,Lägenhet,Norrmalm,Sista bud,12.0,2016-11-16,59.33704163,18.05262942,/annons/2210503,SoldProperty,3795000,2.0,99868.0,38.0,1.0,800000.0,26.7,2995000.0,,,,
1484,2209722,Svarvargatan 18,1933.0,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-11-16,59.33701,18.029003,/bostad/756718,SoldProperty,4900000,6.0,89091.0,55.0,2.0,405000.0,9.0,4495000.0,,,,
1485,2208911,Frödingsvägen 6,1933.0,,,,Lägenhet,Kungsholmen,Sista bud,15.0,2016-11-16,59.3308037,18.00284,/bostad/309756,SoldProperty,6250000,1.0,72674.0,86.0,3.0,1255000.0,25.1,4995000.0,,,,
1486,2209704,Västmannagatan 30,1889.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-16,59.338978,18.050545,/bostad/793190,SoldProperty,4300000,,93478.0,46.0,2.0,850000.0,24.6,3450000.0,,,,
1487,2207464,Västmannagatan 52,1971.0,,,,Lägenhet,Vasastan,Sista bud,18.0,2016-11-16,59.3413973,18.0481998,/annons/2207464,SoldProperty,8500000,1.0,78704.0,108.0,4.0,505000.0,6.3,7995000.0,,,,
1488,2211768,Teknologgatan 8C,1896.0,,,,Lägenhet,Lyceum,Sista bud,11.0,2016-11-16,59.3400399,18.0534104,/annons/2211768,SoldProperty,4570000,3.0,152333.0,30.0,2.0,675000.0,17.3,3895000.0,,,,
1489,2211348,Sveavägen 134,1937.0,,,,Lägenhet,Norrmalm,Sista bud,12.0,2016-11-16,59.346184,18.054483,/bostad/757273,SoldProperty,3530000,3.0,107295.0,32.9,2.0,935000.0,36.0,2595000.0,,,,
1490,2209727,Bredgränd 7,,,,,Lägenhet,Gamla Stan,Sista bud,13.0,2016-11-16,59.32552,18.074102,/bostad/592295,SoldProperty,3750000,4.0,120968.0,31.0,1.0,775000.0,26.1,2975000.0,,,,
1491,2210614,Furusundsgatan 6,1939.0,,,,Lägenhet,Gärdet,Sista bud,12.0,2016-11-16,59.34772681,18.09574455,/bostad/347485,SoldProperty,3110000,0.5,91471.0,34.0,2.0,635000.0,25.7,2475000.0,,,,
1492,2211765,Södermannagatan 21,1937.0,,,,Lägenhet,Södermalm,Sista bud,11.0,2016-11-16,59.3128,18.0811,/bostad/761525,SoldProperty,3400000,3.0,103030.0,33.0,2.0,905000.0,36.3,2495000.0,,,,
1493,2211654,Grindsgatan 33,1929.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-11-16,59.30968,18.06716,/bostad/322313,SoldProperty,3035000,2.0,101167.0,30.0,1.0,840000.0,38.3,2195000.0,,,,
1494,2211241,Falugatan 18,1925.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-16,59.34463,18.036242,/bostad/420608,SoldProperty,3730000,2.0,103611.0,36.0,1.0,880000.0,30.9,2850000.0,,,,
1495,2210114,Bråvallagatan 8,,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-16,59.338726,18.034895,/bostad/593445,SoldProperty,3200000,3.0,103226.0,31.0,1.5,705000.0,28.3,2495000.0,,,,
1496,2183232,Kammakargatan 39,1860.0,,,,Lägenhet,Norrmalm,Sista bud,54.0,2016-11-16,59.3368688,18.0537904,/annons/2183232,SoldProperty,9150000,1.0,90594.0,101.0,4.0,400000.0,4.6,8750000.0,,,,
1497,2209876,Kocksgatan 22,1889.0,,,,Lägenhet,Södermalm Katarina,Sista bud,13.0,2016-11-16,59.31382143,18.07790802,/annons/2209876,SoldProperty,3275000,,93571.0,35.0,1.0,625000.0,23.6,2650000.0,,,,
1498,2210568,Norrbackagatan 13,1909.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-11-16,59.34126416,18.03045226,/annons/2210568,SoldProperty,12600000,,118868.0,106.0,4.0,100000.0,0.8,12500000.0,,,,
1499,2210082,Gästrikegatan 22,1899.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-11-16,59.3421574,18.03916973,/annons/2210082,SoldProperty,4800000,2.0,106667.0,45.0,1.0,1050000.0,28.0,3750000.0,,,,
1500,2211347,Kungsklippan 14,1934.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-11-16,59.3303957,18.0480441,/annons/2211347,SoldProperty,2980000,5.0,101017.0,29.5,1.0,630000.0,26.8,2350000.0,,,,
